F:NS2FLO	1720774435	536.63003663	0
F:NS2SUP	1720774435	80.1953601954	0
F:NS2RET	1720774435	83.5653235653	0
F:NM2V	1720774435	1.23291015625	0
F:NM2D1	1720774435	9.30786132812	0
F:NM2H	1720774435	1.220703125	0
F:NM3S	1720774435	1984.02404785	0
F:NM4AN	1720774435	3.20434570312	0
I:BEAM21	1720774435	0.41415643692	0
I:VFOUT	1720774435	3103332.75	0
E:M3TGHM	1720774435	-3.45225524902	0
E:M3TGHS	1720774435	6.65998935699	0
E:M3TGVM	1720774435	-0.202266693115	0
E:M3TGVS	1720774435	3.14346623421	0
E:M3TGHI	1720774435	0.0	0
E:M3TGHF	1720774435	0.0	0
E:M3TGVI	1720774435	0.0	0
E:M3TGVF	1720774435	0.0	0
E:M3TG2HM	1720774435	0.475044250488	0
E:M3TG2HS	1720774435	14.0058488846	0
E:M3TG2HI	1720774435	16549.0	0
E:M3TG2HF	1720774435	1.59613192081	0
E:M3TG2VM	1720774435	-1.24932861328	0
E:M3TG2VS	1720774435	12.11485672	0
E:M3TG2VI	1720774435	3909.5	0
E:M3TG2VF	1720774435	1.41292214394	0
E:M2C2HM	1720774435	-0.151908874512	0
E:M2C2HS	1720774435	13.9204187393	0
E:M2C2VM	1720774435	0.300844192505	0
E:M2C2VS	1720774435	15.2479867935	0
E:M2C2HI	1720774435	2620.0	0
E:M2C2HF	1720774435	0.921633720398	0
E:M2C2VI	1720774435	159548.0	0
E:M2C2VF	1720774435	1.67550265789	0
L:CBAR	1720774435	997.622075241	0
S:KTEVTC	1720774435	0.000214316263527	0
F:NM2ION	1720774435	26619460.0	0
F:NM3ION	1720774435	0.0	0
F:NM3RST	1720774435	94.0397949219	0
F:NM3SEM	1720774435	1.99357235669e+12	0
F:NS7DFP	1720774435	-43.3486938477	0
M:OUTTMP	1720774435	62.6210751932	0
F:E906BM	1720774435	0.0	0
S:G2SEM	1720774435	1.95476910208e+12	0
F:NM3RRT	1720774435	96.9182128906	0
G:TURN13	1720774435	2.0	0
G:BNCH13	1720774435	84.0	0
G:NBSYD	1720774435	4.0	0
S:MSEP1U	1720774435	285.09375	0
S:F1SEM	1720774435	33915200000.0	0
F:NM2Q1	1720774435	71.5637207031	0
F:NM2Q2	1720774435	71.3745117188	0
U:TODB25	1720774435	12-Jul-2024 03:53:54	0
G:RD3161	1720774435	1.05000004172	0
G:RD3162	1720774435	0.750000029802	0
F:LNM344	1720774435	0.0890625	0
I:FTSDF	1720774435	76.0380148888	0
F:MT6SC1	1720774435	52812.0	0
F:MC7SC1	1720774435	8.0	0
F:MC1D	1720774435	0.18310546875	0
F:MW1W	1720774435	0.381469726562	0
F:NM4LCWFLOW	1720774435	56.803894043	0
F:NM4LCWP1	1720774435	47.9644805368	0
F:NM4LCWP2	1720774435	269.535895021	0
F:NM4LCWP3	1720774435	64.5378274138	0
F:NM4LCWT1	1720774435	89.7399902344	0
F:NM4LCWT2	1720774435	80.5313110352	0
F:NM4LCWT3	1720774435	-9999	0
G:OUTTMP	1720774435	69.8700027466	0
G:HUMID	1720774435	100.0	0
G:BPRESS	1720774435	1015.0	0
ProcessTime	1720774435	2.0	0
